Age,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
0.10918624042018105,-0.2542358963060174,-1.0222188652589617,1.064209333982036,-1.3110236904991832,-1.5776215722063986,-1.2212802396374116,-0.31918037988627823,-1.0481545910672325,-0.0701136189928391,1.1535262668585071,0.4604650891591341,-0.20309949630762245,0.5259405033329607,-0.6377292251365789,1.838252348053544,2.3144668407122957,0.24021828341039647,-0.9354054242077128,0.08145653888218654,-0.6053893510945483,1.7307523309811592,0.1561187190678381,-0.3450946393694771,-0.679165010153175,0.7867952858034511,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-0.10881548917936558,1.475709421887596,-0.5330014939924894,-0.8821517496305211,-1.1875674003149346,1.1791138942345,0.8188128879387192,-0.17186635840030368,0.37356374698936007,-0.0701136189928391,-0.6479968271994002,-0.1354377689326144,-0.6182724002189091,2.135585348927136,-0.6377292251365789,0.20671667913960595,-0.43206495008251805,1.1604029781681362,-0.9354054242077128,0.594403739553948,0.1909617416204281,1.7307523309811592,0.9779433100426709,1.8970672164233688,0.2542569438088044,0.7867952858034511,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.9811931588183676,0.4661592001751847,-1.0222188652589617,-0.8821517496305211,0.497444127875485,1.1791138942345,-1.2212802396374116,-1.0557504873161512,0.37356374698936007,-0.9862649071659377,-1.5487583742283537,-0.6709334469652787,1.1915198361943777,1.3307629261300484,-0.6377292251365789,-0.8809737668030194,-0.43206495008251805,0.24021828341039647,-0.9354054242077128,-0.1750170614536942,0.1909617416204281,1.7307523309811592,-0.008246199127128446,0.4957160565528401,0.876538246450124,0.7867952858034511,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.436188834819501,-0.8898786284953134,-0.5330014939924894,0.09102879217575739,1.3316082507420293,-0.6587097500594324,0.8188128879387192,0.9575411396588348,1.7952820850459525,-0.0701136189928391,-0.6479968271994002,0.07007562657088905,0.15852514361510622,0.12352929193441692,-0.6377292251365789,-0.8809737668030194,-0.43206495008251805,-1.600151106105083,-0.9354054242077128,-0.04678026128575383,0.1909617416204281,-2.4486413881848437,-0.6657058719069946,-0.6253648713435828,-0.36802435883251516,-0.6164064977950603,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-1.8528293259757387,-0.3738862929534143,1.4238679910733993,0.09102879217575739,0.3506312422509732,0.2602020720875338,0.8188128879387192,-1.1048551611448094,1.7952820850459525,-0.9862649071659377,1.1535262668585071,-0.8310877143817118,-1.299100328073431,-0.6812931308626707,-0.6377292251365789,0.47863929062526234,-0.43206495008251805,1.1604029781681362,-0.9354054242077128,-1.200911462797217,-0.6053893510945483,0.33762109125915835,-0.8300707901019612,-0.9056351033176886,-0.05688370751185537,-0.6164064977950603,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.6538198131782321,0.49607179933703394,-0.5330014939924894,0.09102879217575739,1.2231669147693787,-1.5776215722063986,0.8188128879387192,-0.7120177705155438,0.37356374698936007,-0.0701136189928391,0.25276471982955345,0.38737455100935253,0.9113998266542332,-0.6812931308626707,-0.6377292251365789,1.022484513596575,-0.43206495008251805,0.24021828341039647,0.2474298218872014,-0.6879642621254556,0.1909617416204281,0.33762109125915835,-0.33697603551706157,-0.6253648713435828,-0.679165010153175,-0.6164064977950603,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
-0.6538198131782321,0.42876845122287316,-0.7776101796257255,-0.8821517496305211,1.5551642356702633,0.2602020720875338,0.8188128879387192,-0.8593317920015183,0.37356374698936007,-0.9862649071659377,-1.5487583742283537,-0.7478934841935782,-1.4458364800420767,-0.6812931308626707,1.568063624159353,-0.6090511553173631,-0.43206495008251805,1.1604029781681362,0.2474298218872014,-0.9444378624613363,0.1909617416204281,1.7307523309811592,-0.5013409537120281,-0.6253648713435828,-0.05688370751185537,-0.335766141075358,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0.9811931588183676,1.4906657214685206,-0.8999145224423435,0.09102879217575739,0.3139280208448452,0.2602020720875338,-1.2212802396374116,0.17186635840030368,0.37356374698936007,1.7621889573533582,-1.5487583742283537,2.258062383301703,1.3500783321604972,2.135585348927136,-0.6377292251365789,2.1101749595392003,2.3144668407122957,-1.600151106105083,-0.9354054242077128,2.133245341569232,-0.6053893510945483,0.33762109125915835,3.114687246577236,3.0181481443197913,3.9879447596567217,1.3480759992428557,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1.7441992124167807,0.6630838113240254,-0.7776101796257255,1.064209333982036,-1.0507644841648214,0.2602020720875338,0.8188128879387192,-1.006645813487493,0.37356374698936007,1.7621889573533582,0.25276471982955345,2.373287466973123,0.9215531338520637,0.12352929193441692,1.568063624159353,0.20671667913960595,-0.43206495008251805,1.1604029781681362,2.61310031407703,1.2355877403936497,1.7836639270503807,-1.0555101484628426,-0.33697603551706157,-0.3450946393694771,-0.36802435883251516,-0.335766141075358,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-1.4168258667766453,-1.131672138386928,1.4238679910733993,-0.8821517496305211,0.8928379221142271,0.2602020720875338,0.8188128879387192,-0.41738972754359466,-1.0481545910672325,-0.9862649071659377,-1.5487583742283537,-0.9132070837147017,-0.6056155378216135,-1.0837043422612147,-0.6377292251365789,-0.33712854383170676,-0.43206495008251805,-0.6799664113473433,2.61310031407703,-1.200911462797217,0.1909617416204281,0.33762109125915835,-0.9944357082969277,-0.9056351033176886,-0.679165010153175,-1.177687211234465,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
1.6351983476170073,1.2987265435133213,0.20082456290721887,1.064209333982036,-0.33838832323679247,1.1791138942345,-1.2212802396374116,0.8102271181728602,0.37356374698936007,-0.0701136189928391,0.25276471982955345,-0.7298358218271614,1.0335176858281394,2.135585348927136,-0.6377292251365789,1.2944071250822313,2.3144668407122957,-0.6799664113473433,0.2474298218872014,-0.30325386162163454,0.1909617416204281,0.33762109125915835,-0.33697603551706157,-0.6253648713435828,-0.36802435883251516,-0.05512578435565574,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.10881548917936558,1.6850976160205404,-0.7776101796257255,-0.8821517496305211,-1.2976770645333184,1.1791138942345,0.8188128879387192,-1.7432159209173659,0.37356374698936007,-0.9862649071659377,-0.6479968271994002,-0.9579212952886857,0.09343270842901508,0.5259405033329607,-0.6377292251365789,-0.8809737668030194,-0.43206495008251805,0.24021828341039647,-0.9354054242077128,0.2096933390501269,0.1909617416204281,-1.0555101484628426,0.1561187190678381,0.7759862885269458,1.4988195490914435,-0.6164064977950603,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
-0.8718215427777788,1.430840523144822,0.44543324854045496,-0.8821517496305211,1.7303387014722373,1.1791138942345,0.8188128879387192,-0.9575411396588348,-1.0481545910672325,-0.0701136189928391,-0.6479968271994002,-0.5415202000059596,1.2919402169729202,0.5259405033329607,1.568063624159353,-0.6090511553173631,-0.43206495008251805,-1.600151106105083,0.2474298218872014,-0.1750170614536942,-0.6053893510945483,0.33762109125915835,-0.5013409537120281,-0.3450946393694771,-0.679165010153175,-0.335766141075358,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.9808224075775521,1.2364086285928022,0.9346506198069272,-0.8821517496305211,-0.800515247304858,0.2602020720875338,0.8188128879387192,0.6629130966868856,0.37356374698936007,-0.0701136189928391,-1.5487583742283537,-0.42694003284762555,-0.11895222432560289,-0.6812931308626707,-0.6377292251365789,-0.8809737668030194,-0.43206495008251805,1.1604029781681362,0.2474298218872014,-0.1750170614536942,-0.6053893510945483,0.33762109125915835,0.4848485554577712,-1.1859053352917943,-0.36802435883251516,1.0674356425231535,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.5451896996192743,-1.2563079682279663,-0.8999145224423435,0.09102879217575739,1.6936354800661095,-1.5776215722063986,0.8188128879387192,-0.46649440137225284,0.37356374698936007,2.678340245526457,0.25276471982955345,2.651891400626408,0.4063771083621457,0.9283517147315046,-0.6377292251365789,-1.1528963782886759,-0.43206495008251805,-1.600151106105083,-0.9354054242077128,1.6202981408974708,-0.6053893510945483,-1.0555101484628426,2.45722757379737,0.4957160565528401,0.5653975951294642,2.7512777828413673,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-1.7438284611759653,-0.7552719322669919,-0.5330014939924894,-1.8553322914367996,1.6769521976087787,0.2602020720875338,0.8188128879387192,-0.3682850537149365,0.37356374698936007,-0.9862649071659377,-1.5487583742283537,-0.895149421348285,1.5422957369194246,-0.6812931308626707,1.568063624159353,-1.1528963782886759,-0.43206495008251805,1.1604029781681362,-0.9354054242077128,-1.200911462797217,2.580015019765357,0.33762109125915835,-0.8300707901019612,-0.6253648713435828,-0.36802435883251516,-0.6164064977950603,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1.6351983476170073,-0.20188884777278127,-0.16608846554263526,1.064209333982036,-0.9723530566153662,0.2602020720875338,0.8188128879387192,0.9575411396588348,-1.0481545910672325,-0.0701136189928391,-0.6479968271994002,-0.3446056913436069,0.46687969234921756,-0.27888191946412694,-0.6377292251365789,-0.06520593234605039,-0.43206495008251805,-1.600151106105083,-0.9354054242077128,-0.04678026128575383,0.1909617416204281,-1.0555101484628426,0.1561187190678381,-0.6253648713435828,1.4988195490914435,0.7867952858034511,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-1.634827596376192,-0.4985221227944527,-0.41069715117587136,-1.8553322914367996,-0.5686176211479587,-1.5776215722063986,0.8188128879387192,0.17186635840030368,0.37356374698936007,-0.9862649071659377,0.25276471982955345,-0.8106653581339788,-0.3122823202842925,-1.0837043422612147,-0.6377292251365789,1.2944071250822313,2.3144668407122957,1.1604029781681362,-0.9354054242077128,-1.0726746626292767,0.1909617416204281,0.33762109125915835,-0.8300707901019612,-0.6253648713435828,-0.05688370751185537,-0.6164064977950603,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.3268172187789122,-0.2666994792901212,-0.7776101796257255,1.064209333982036,0.16544680697460032,0.2602020720875338,0.8188128879387192,-1.252169182630784,-1.0481545910672325,-0.9862649071659377,1.1535262668585071,-0.7663810909020523,1.1248974506086136,0.12352929193441692,-0.6377292251365789,0.47863929062526234,-0.43206495008251805,1.1604029781681362,2.61310031407703,-0.6879642621254556,-0.6053893510945483,0.33762109125915835,-1.1588006264918942,-1.1859053352917943,-0.679165010153175,-1.177687211234465,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.10881548917936558,-1.184019186920164,0.8123462769903091,1.064209333982036,0.7009801738549218,0.2602020720875338,-1.2212802396374116,1.5959018994313912,-1.0481545910672325,-0.0701136189928391,-1.5487583742283537,-0.1928353385972958,-0.12465476672438439,0.5259405033329607,-0.6377292251365789,-0.6090511553173631,-0.43206495008251805,-1.600151106105083,1.4302650679821156,-0.04678026128575383,0.1909617416204281,-1.0555101484628426,-0.6657058719069946,-0.6253648713435828,-0.679165010153175,-0.6164064977950603,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
-0.4358180835786855,1.1790761468659245,0.6900419341736911,-1.8553322914367996,-0.723772148001136,-0.6587097500594324,0.8188128879387192,-0.46649440137225284,0.37356374698936007,0.8460376691802596,0.25276471982955345,1.518988059304794,1.4226814329449835,1.733174137528592,1.568063624159353,-0.8809737668030194,-0.43206495008251805,1.1604029781681362,-0.9354054242077128,0.4661669393860076,-0.6053893510945483,1.7307523309811592,-0.008246199127128446,0.4957160565528401,1.4988195490914435,0.7867952858034511,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-1.634827596376192,1.0619184668153483,-1.0222188652589617,-0.8821517496305211,-0.23995695673854023,1.1791138942345,0.8188128879387192,-1.5959018994313912,-1.0481545910672325,-0.0701136189928391,1.1535262668585071,-0.3802910717343826,0.6614615659076397,1.3307629261300484,-0.6377292251365789,1.838252348053544,2.3144668407122957,-1.600151106105083,1.4302650679821156,-0.9444378624613363,-0.6053893510945483,-2.4486413881848437,-0.8300707901019612,-0.6253648713435828,-0.05688370751185537,-0.6164064977950603,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2.071201806816101,-0.2143524307568851,-0.6553058368091075,1.064209333982036,0.29223975365031507,1.1791138942345,-1.2212802396374116,1.3012738564594422,0.37356374698936007,2.678340245526457,-1.5487583742283537,2.88040681842999,0.5820432315246097,0.5259405033329607,-0.6377292251365789,-0.6090511553173631,-0.43206495008251805,1.1604029781681362,0.2474298218872014,2.133245341569232,-0.6053893510945483,0.33762109125915835,-0.33697603551706157,-0.6253648713435828,0.5653975951294642,-0.6164064977950603,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
